No,Date,Username,Tweet
906,2022-11-08T15:52:07.000Z,"Ophelia57
@Ophelia574
·
Nov 8, 2022","""Bali Ha'i will whisper
On the wind of the sea:
'Here am I, your special island!
Come to me, come to me!'"""
907,2022-11-08T15:50:04.000Z,"B.A.E. (Black American Expat)
@Nile_Pharaoh27
·
Nov 8, 2022",Hopefully they still let me into the FB group because it’ll be nice. However it’s an hour plane ride for me to get there and I feel like Bali is like NO but with a beach and elephants 
908,2022-11-08T15:46:22.000Z,"Ashik Jain
@gosaliya_ashik
·
Nov 8, 2022","But it definitely will not be a delightful sight to watch Xi Jinping's face. In fact, had Putin decided to appear in Bali, Xi Jinping, would have cancelled his Bali trip. 

It is extremely difficult for Xi to talk to world leaders about Putin's invasion in the presence of Putin."
909,2022-11-08T15:33:55.000Z,"MARI⤾ ◡̈
@BebbiiHo
·
Nov 8, 2022",come to Bali~ i can be your tour guide for FREE 
910,2022-11-08T15:12:01.000Z,"Kelis’ First Born
@MaevaTheRadiant
·
Nov 8, 2022",I want to start the year off with a solo trip to Bali or Mexico! I want to be at the beach!!!!
911,2022-11-08T15:04:50.000Z,"Us Viral Trending News
@UsViralTrendin1
·
Nov 8, 2022","India to Bali Travel Guide 2022 | Budget, Visa, Currency, Sim &amp; more | Things To Know BEFORE YOU GO!"
912,2022-11-08T15:03:44.000Z,".
@imoanomii
·
Nov 8, 2022",i kno it’s a mind thing BUT yea ion be wanting to stop lmao. like i wanted to be able to be in bali on da beach wit a wood but i see it can’t go like that. imma have to be on the beach wit a margarita instead
913,2022-11-08T14:34:05.000Z,"ᴄᴏᴀᴄʜ
@paycoachk
·
Nov 8, 2022",I was finna fly to Bali for the weekend but that 30 hour travel time ain’t sitting right w me
914,2022-11-08T14:17:39.000Z,"James Franey
@jamesfraney
·
Nov 8, 2022","Ukrainian president Volodymyr Zelensky will not travel to the G20 summit in Bali, but will speak to leaders via video link, his spokesman says.

Five days ago, Zelensky said he would not participate if Vladimir Putin takes part, calling on the G20 to expel Russia altogether."
915,2022-11-08T14:07:08.000Z,"낮스 DubuGgyu
@DubuGgyu
·
Nov 8, 2022",Want to travel to Bali and Singapore with Super Junior 
916,2022-11-08T14:00:21.000Z,"t
@fl0w3rbloom
·
Nov 8, 2022",been in bali nearly 3 days and already planning my next trip back here causeee 
917,2022-11-08T13:54:36.000Z,"TT
@JustnEqual4all
·
Nov 8, 2022",If Zelensky leaves Ukraine to travel to Bali for the G20 Summit it could be his downfall. Russia could strike a deal with Ukrainian military to surrender to save the lives of the remaining Ukrainian soldiers in their winless war. Zelensky flies to US with Biden on Air Force One.
918,2022-11-08T14:17:39.000Z,"James Franey
@jamesfraney
·
Nov 8, 2022","Ukrainian president Volodymyr Zelensky will not travel to the G20 summit in Bali, but will speak to leaders via video link, his spokesman says.

Five days ago, Zelensky said he would not participate if Vladimir Putin takes part, calling on the G20 to expel Russia altogether."
919,2022-11-08T14:07:08.000Z,"낮스 DubuGgyu
@DubuGgyu
·
Nov 8, 2022",Want to travel to Bali and Singapore with Super Junior 
920,2022-11-08T14:00:21.000Z,"t
@fl0w3rbloom
·
Nov 8, 2022",been in bali nearly 3 days and already planning my next trip back here causeee 
921,2022-11-08T13:54:36.000Z,"TT
@JustnEqual4all
·
Nov 8, 2022",If Zelensky leaves Ukraine to travel to Bali for the G20 Summit it could be his downfall. Russia could strike a deal with Ukrainian military to surrender to save the lives of the remaining Ukrainian soldiers in their winless war. Zelensky flies to US with Biden on Air Force One.
922,2022-11-08T13:26:47.000Z,"M Jawahar Reddy
@MJawaharReddy
·
Nov 8, 2022","As discussed in the ORF, it would be an achievement for us if we can manage to get a group photo of G20 leaders.

Not sure if the leaders can see one another's faces in the Bali Summit."
923,2022-11-08T13:19:15.000Z,"Edna.
@edna__patricia
·
Nov 8, 2022",this close to booking a solo bali bday trip.
924,2022-11-08T13:19:10.000Z,"Rashmilata
@KuniRashmilata
·
Nov 8, 2022",And in the age of air travel there is no flight from Kalinga to Bali...
925,2022-11-08T13:13:13.000Z,"Aculdidn'tExcited
@less__rice
·
Nov 8, 2022",Can't waiit for long trip riding smg-bromo-bali
926,2022-11-08T13:12:12.000Z,"Malcolm X
@Malcolm85064573
·
Nov 8, 2022"," The spokesman for the President of  Serhiy Nikiforov announced Volodymyr Zelensky's intention to attend the G20 summit to be held in Bali,Ukrainian media reported.

 At the same time, Zelensky will most likely not travel to Bali but will join the summit by videoconference"
927,2022-11-08T12:38:36.000Z,"sofiaqistine
@sofiaqistine
·
Nov 8, 2022","i only found out today you can get paid 1k-5k from just being a host for like events or commercials  pls don’t clown me if i turn up in cny ads , i want to travel back to bali "
928,2022-11-08T12:09:58.000Z,"rin
@dcndranthcma
·
Nov 8, 2022",JERUK BALI GAREM I SEE YOU'RE A MAN OF CULTURE AS WELLLLL
929,2022-11-08T11:33:26.000Z,"Tif
@1106Chr
·
Nov 8, 2022","Thank you  I thought this photo was taken in Bali  Haru & oneday, who are always enthusiastic about events, are wonderful "
930,2022-11-08T11:32:29.000Z,"Aman Verma
@amanverm_a
·
Nov 8, 2022","What govt has given to poor Indians in last 75 years??

Till 2014 there was only 35% toilets, almost negligible water Tap connections, mud houses etc

Teenage boys & girls travel 40-50Km daily in bicycle to Schools.

How can we expect them to do better??"
931,2022-11-08T11:30:13.000Z,"dylan
@tswlnd
·
Nov 8, 2022",And why tf would Cambodia (a country) become Bali (an island of a country) make it make sense please 
932,2022-11-08T11:25:11.000Z,"Paket tour bali
@balitiratour
·
Nov 8, 2022","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
933,2022-11-08T11:13:48.000Z,"ТРУХАEnglish
@TpyxaNews
·
Nov 8, 2022","Putin will probably participate in the G20 summit virtually

This was stated by Indonesian President Widodo, Reuters reports.

The G20 meeting is scheduled to begin on the Indonesian island of Bali on November 15."
934,2022-11-08T10:47:42.000Z,"48 Family Fans
@48FamFanbase
·
Nov 8, 2022",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48MemberFact
935,2022-11-08T10:31:40.000Z,"MDDTimes
@MddTimes
·
Nov 8, 2022","Kalinga (Odisha) had a much more formidable maritime force and much before Cholas etc came to picture. #Balijatra (Voyage to Bali, which still has traces of Odia culture) celebrates that even today..."
936,2022-11-08T10:30:07.000Z,"@_kimiganaitara
·
Nov 8, 2022",I'd rather have had an hour long vlog from hyukjae for their bali trip where they're having fun & teasing eo rather than that show where they were forced to do scripted honeymoon things & looked so constipated & awkward with eo as if theyd just met & weren't besties for 20 yrs
937,2022-11-08T09:48:13.000Z,"Bella Passport & Pixels
@PassportAndPix
·
Nov 8, 2022",Definitely better than being in Bali 
938,2022-11-08T09:26:51.000Z,"Rizki Utami Poetri
@RizkiUtami28
·
Nov 8, 2022",I wanna travel with Super Junior to Bali Indonesia...
939,2022-11-08T09:01:54.000Z,"Hannah Power
@HannahIPower
·
Nov 8, 2022","Today is day 2 of the build of my new business... and I'm planning to share the journey every step of the way 

I'll be using everything I've learned over the last 5 years as an entrepreneur, personal brand and business coach, after I left Accenture in Jan 2018 & moved to Bali."
940,2022-11-08T09:00:41.000Z,"Faezmaleks
@faezmaleksss
·
Nov 8, 2022","Travel bucket list is on top list and will level up your content and image :

1) Santorini Greece  
2) Iceland  
3) UAE Dubai  
4) Turkey  
5) France  
6) Singapore  
7)  Bali  
8) Switzerland  
9) Japan  
10) USA  
11) Belgium  
12) Canada "
941,2022-11-08T09:00:41.000Z,"Faezmaleks
@faezmaleksss
·
Nov 8, 2022","Travel bucket list is on top list and will level up your content and image :

1) Santorini Greece  
2) Iceland  
3) UAE Dubai  
4) Turkey  
5) France  
6) Singapore  
7)  Bali  
8) Switzerland  
9) Japan  
10) USA  
11) Belgium  
12) Canada "
942,2022-11-08T08:44:31.000Z,"Tanmay Saukur
@TSaukur
·
Nov 8, 2022","My Bucket list is to visit 
Angkor Wat temple
Ancient temples in Bali
Borobudur temple
Khajuraho temples 
Kedarnath temple
Hampi
Shore temple
Badami caves 
Sri Lanka's Ramayana sights
Ram Setu. 
Suggest some more if you'll know 
#archeology #ancient #beauty 
#architecture"
943,2022-11-08T08:39:44.000Z,"ГТ
@gt_log
·
Nov 8, 2022","@Kemlu_RI
 Hello from Mongolia. Does Mongolians need Visa for visit Bali in this winter vacation? pls advise me detailed information."
944,2022-11-08T08:20:51.000Z,"apriliantie
@apriliantielia
·
Nov 8, 2022","#743103235 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
945,2022-11-08T08:18:11.000Z,"randall
@randell__24
·
Nov 8, 2022","#474087597 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
946,2022-11-08T08:07:06.000Z,"かいり
@bve_kairi
·
Nov 8, 2022",Love at Bali Beach
947,2022-11-08T06:57:13.000Z,"Mikko Lagerstedt
@MikkoLagerstedt
·
Nov 8, 2022","Didn’t know there was a black beach in Bali. Beautiful, Merr!"
948,2022-11-08T06:37:17.000Z,"Sai Anurag Das. ସାଇ ଅନୁରାଗ ଦାସ.
@saianuragdas
·
Nov 8, 2022","Baliyatra means the journey from Kalinga/Odisha (Hindustan) to Bali (Indonesia). It is not about any religion but about the ancient ancient history of India.

#Odia
#Odisha
#BaliJatra 
@PMOIndia
 @narendramodi
 @Naveen_Odisha
 
@CMO_Odisha"
949,2022-11-08T06:30:26.000Z,"Sai Anurag Das. ସାଇ ଅନୁରାଗ ଦାସ.
@saianuragdas
·
Nov 8, 2022","Baliyatra means journey from Kalinga/Odisha (Hindustan) to Bali (Indonesia). it's not about any religion its about old ancient history of Bharat.

#Odia
#Odisha
#BaliJatra 
@PMOIndia
 @narendramodi
 @Naveen_Odisha
 
@CMO_Odisha
 
@AprajitaSarangi
 
@abhiandniyu
 
@flyingbeast320"
950,2022-11-08T06:26:22.000Z,"JR2
@JanR210
·
Nov 8, 2022","Indonesia President says #PutinWarCriminal will not attend G20 summit on Bali island.
cc 
@STRATPOINTS_EU"
951,2022-11-08T06:20:00.000Z,"Lia Sadia
@salsabeela
·
Nov 8, 2022","Web3 Bootcamp in Bali 
@GirlsintechID
 (Bahasa Indonesia)

Web3 Tour de Bali Day 3 | Web3 Bootcamp at at The Ambengan Tenten Denpasar 
@TATartSPACE
 

12 Nov 2022 9am to 5.30pm
- Workshop blockchain dasar dan web3, wellness workshop, community talk by Bali Blockchain Community"
952,2022-11-08T06:01:30.000Z,"Jago Promote
@JagoPromote48
·
Nov 8, 2022",One of fans chanting is Kecha. Inspired by 'Kecak' dance from Bali. #48FamilyFacts
953,2022-11-08T05:37:10.000Z,"tuktuksputnik
@tuktuksputnik
·
Nov 8, 2022","Harin don't say ""right now"" we have fuel. This implies uncertainty (unless you know something we don't).

Also: we are very much like Bali + Phuket with our beaches. But we have safaris etc. 

Also: use examples of what an € or a £ will give a tourist. 

Be better prepared."
954,2022-11-08T05:30:32.000Z,"Li
@tyLvU7M77cNYEeO
·
Nov 8, 2022","Dear thank you for your reply, there is no date written on it, I bought it during my trip to Bali in 2019."
955,2022-11-08T04:59:49.000Z,"Tax Guy
@tax_oz
·
Nov 8, 2022","Why not both? 

Bali is a decent enough holiday if you’ve only got a few days and need some warmth in winter say. 

Too many people here seem to view overseas travel as some of big event. Bali at least creates the option of routine overseas travel."
956,2022-11-08T04:46:55.000Z,"ikuye
@seiryyoku
·
Nov 8, 2022",i wanna travel to Tokyo so bad or bali
957,2022-11-08T04:28:16.000Z,"Shamds
@Shamds3
·
Nov 8, 2022","The bali food poisoning seems to be common. Weirdly my husband never got it when he went there for a work team building trip. A coworker of mine, her boyfriend got it and on the way flying back to perth was so bad he was hoping immigration at bali airport didn’t think he was"
958,2022-11-08T03:47:29.000Z,"Explorer at Heart - 19° 38'N
@Beach_Comber59
·
Nov 8, 2022",Beautiful picture! Bali and the Balinese people are my favorite!
959,2022-11-08T03:19:33.000Z,"miki
@tastyalfredo
·
Nov 8, 2022","today, i remembered what my bali tour guide told me years ago. “take it easy bro.” life is good."
960,2022-11-08T03:12:17.000Z,"Ken Thomas
@KThomasDC
·
Nov 8, 2022","Former President Trump, in Ohio: ""I am going to be making a very big announcement on Tuesday, Nov. 15 at Mar-a-Lago in Palm Beach, Fla."" President Biden is scheduled to be at the G20 in Bali that day."
961,2022-11-08T03:07:22.000Z,"HIE𝐑ØS (MISSING TAEKOOK)
@deadstr0y
·
Nov 8, 2022",btw beach in Bali is so beautiful 
962,2022-11-08T02:48:46.000Z,"฿ Ɽ ¥ 卂 ₦ ™
@bryaxnn
·
Nov 8, 2022","Aye bro thank u for taking me on a 2 month vacation to Bali mane, shit was outta this world"
963,2022-11-08T02:04:20.000Z,"Rat Gobbler (?)
@ArmoriaAqua
·
Nov 8, 2022",The fact that I have online school during my vacation in Bali hurts my soul
964,2022-11-08T01:59:22.000Z,"My history is black history
@Joshuas_Keeper
·
Nov 8, 2022",After I pass this test im thinking about a trip to the DR or Bali
965,2022-11-08T01:57:39.000Z,"Lutyen
@EAnjuK
·
Nov 8, 2022","The present CPM govt tried to usurp the admin of this rich temple ,in order to loot the wealth. HC allowed it. But the royal family which manages the temple went to SC & won the case.
@rashidkk
 @pratheesh
 @Kochiwalla 
@LawyerInBaking"
966,2022-11-08T01:40:16.000Z,"John 'Jack' Daniels
@BaliUpdateEd
·
Nov 8, 2022",Photo does NOT look like Bali.
967,2022-11-08T00:58:09.000Z,"BuFFeLoBiLL
@Zz_On_ToP_
·
Nov 8, 2022",he might take you out for dinner or a trip to bali would you go?
968,2022-11-07T23:51:35.000Z,"Laurie McAughtry
@laurenmcaughtry
·
Nov 8, 2022","I first met my husband on a beach in Bali. A street kid came round selling roses in a basket and he bought every single rose for me and laid them at my feet. I thought he was joking. I laughed, because I didn't believe it was real. I'll never disbelieve that kind of love again."
969,2022-11-07T23:25:11.000Z,"Paket tour bali
@balitiratour
·
Nov 8, 2022","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
970,2022-11-07T23:19:21.000Z,"Harris Brady
@HarrisBrady1
·
Nov 8, 2022","@FloydMayweather
 Floyd I am still waiting your reply regarding the beach mansion in Bali that I sent through your Twitter inbox."
971,2022-11-07T23:05:42.000Z,"Richart Asia
@richartasia
·
Nov 8, 2022",Wow that's amazing soon Bali trip! 
972,2022-11-07T22:18:51.000Z,"Jessica Nichols
@Jessica22888180
·
Nov 8, 2022","Russian President Vladimir Putin said he doesn't ""see the need"" to hold talks with U.S. President Joe Biden. The Russian leader also said he hasn't decided if he will travel to Bali to participate in a Group of 20 meeting next month.

THUMB: Associated Press
Putin Doesn't 'See..."
973,2022-11-07T21:55:32.000Z,"SheSoFresh.blk
@ShesofreshBlk
·
Nov 8, 2022","New Zealand, JeJu Island, Virgin Islands, Bali...are places where ppl sip, chill, eat, sleep on comfy beds and witness God's sunrise/sunsets and relish in being present in nature. 

#thoughts #yoga #peace #mind #body"
974,2022-11-07T21:08:30.000Z,"Albertus Pamungkas
@albertusap
·
Nov 8, 2022","very amazing view of the mountain in the north of Bali, my favorite place to relieve stress and spend the weekend photographing one of the sacred mountain peaks on this island.

the pastel sky seems to be a symbol of peace with the stars starting to appear from behind the fog."
975,2022-11-07T20:47:05.000Z,"t a y
@Taylanae__
·
Nov 8, 2022","full time job, good company, credit score on lock ready to book my bali trip for my b day next year soon ahhhhhhhh "
976,2022-11-07T20:39:59.000Z,"𝐀j.svrl
@ajayocamps
·
Nov 8, 2022",Solo trip for my birthday. Where should I go ? Bali or Japan? 
977,2022-11-07T19:55:12.000Z,"angelique
@jaded2x
·
Nov 8, 2022",Imma dedicate one of my pay checks to a Bali trip
978,2022-11-07T18:51:22.000Z,"Anton Reva / Savemymind
@savemymindAL
·
Nov 8, 2022","Travel plan - almost fixed: 

Dubai - November - December 15
Bali - December 16 - March 5
Seul - March 6 - April 6
Rio de Janeiro - April 7 - April 22
Istanbul - April 23 - ***

Researching the world and different communities. Feel free to link up at different locations:"
979,2022-11-07T18:33:21.000Z,"Aina Vila Sydney 5-6/02 | Perth 15-25/02
@AinaVila_
·
Nov 8, 2022","I like the combo of shopping, spa and dining in good company but if my birthday was in the summer I would charter a boat. This year I was thinking of a mushroom trip in Bali but who knows"
980,2022-11-07T18:31:30.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 8, 2022",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
981,2022-11-07T17:36:07.000Z,"Chase Dimond | Email Marketing Nerd
@ecomchasedimond
·
Nov 8, 2022","1. Cold email

Cold email was our top channel.

We built a tool that aggregated the following data from Instagram:

> Accounts with posts tagged #travel
> Popular travel account followers (e.g. NatGeo)
> Accounts people geotagged with popular traveling destinations (e.g. Bali)"
982,2022-11-07T18:51:22.000Z,"Anton Reva / Savemymind
@savemymindAL
·
Nov 8, 2022","Travel plan - almost fixed: 

Dubai - November - December 15
Bali - December 16 - March 5
Seul - March 6 - April 6
Rio de Janeiro - April 7 - April 22
Istanbul - April 23 - ***

Researching the world and different communities. Feel free to link up at different locations:"
983,2022-11-07T18:33:21.000Z,"Aina Vila Sydney 5-6/02 | Perth 15-25/02
@AinaVila_
·
Nov 8, 2022","I like the combo of shopping, spa and dining in good company but if my birthday was in the summer I would charter a boat. This year I was thinking of a mushroom trip in Bali but who knows"
984,2022-11-07T18:31:30.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 8, 2022",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
985,2022-11-07T17:36:07.000Z,"Chase Dimond | Email Marketing Nerd
@ecomchasedimond
·
Nov 8, 2022","1. Cold email

Cold email was our top channel.

We built a tool that aggregated the following data from Instagram:

> Accounts with posts tagged #travel
> Popular travel account followers (e.g. NatGeo)
> Accounts people geotagged with popular traveling destinations (e.g. Bali)"
986,2022-11-07T17:35:24.000Z,"Rae
@Rae60706685
·
Nov 8, 2022",The fact Derrick in Bali I been texting T about us taking a trip there this B said that’s for me & my man trip 
987,2022-11-07T16:44:06.000Z,"Born to win
@DaChozen01
·
Nov 7, 2022",The most secretive person in the world is a Ugandan who's about to travel abroad. Ba guy Bali bakukuta nowulira 
988,2022-11-07T16:28:31.000Z,"Jean-Pierre Bobbaers
@IMAGINIF_
·
Nov 7, 2022","Yeah, I offered my daughter/son-in-law their honeymoon trip to Bali/Ubud. 
She will arrive next week. "
989,2022-11-07T16:04:39.000Z,"@NadiJade_
·
Nov 7, 2022",I think I would really benefit from a seven year vacation in Bali
990,2022-11-07T15:51:11.000Z,"Katie Beth Williams
@katiebethw00
·
Nov 7, 2022","I saw “Ticket to Paradise” last night and was immediately drawn back into the magically hilarious Golden Age of Rom-Coms. 
Can’t afford a trip to Bali? Buy a ticket for the silly star-studded 2022 romantic comedy instead. 
#TicketToParadise"
991,2022-11-07T15:51:06.000Z,"Amy Budiman
@amyawlya
·
Nov 7, 2022","Welcome to my countryyyy! Btw if you're looking for a more beautiful and virgin nature please take a tour to the neighbor islands. Gili Lombok, Bajo, Sumba. Even more magical than Bali. Anw, have a nice trip!"
992,2022-11-07T15:19:40.000Z,"Tina
@Crazier
·
Nov 7, 2022","Sitting on a beach in Bali in the sun, he can’t fail to have the time of his life! "
993,2022-11-07T14:47:59.000Z,"ℓαиι
@Nalanijacquia1
·
Nov 7, 2022", I’m trying to be in Bali one day & on a beach in Miami the next I just can’t rn
994,2022-11-07T14:41:21.000Z,"MS.MAKEITHAPPEN
@phrenchinhaleee
·
Nov 7, 2022",Ebony birthday trip is booked ….. now time for me to plan mine  I’m thinking Bali ?! 
995,2022-11-07T14:25:43.000Z,"@thelifeofdiari
·
Nov 7, 2022",a 2 week trip to bali would take away all my problems
996,2022-11-07T14:18:01.000Z,"jamal wife
@glasschyz
·
Nov 7, 2022","wednesday i will go to bali sadly remember my father who wants to vacation in bali. maybe on the way i will cry. dad, please take care of mom from afar, actually I can't bear to leave mom, hehe."
997,2022-11-07T13:58:22.000Z,"kienfam.eth
@FamKien
·
Nov 7, 2022","oh, mate
happy for you. best time!
Bali with tourist is crazy:)"
998,2022-11-07T13:12:40.000Z,"soph
@fikayo_sophori
·
Nov 7, 2022","thanks, i’ll take a trip to bali & a camper van x"
999,2022-11-07T13:08:05.000Z,"James Morgan
@jdkmorgan
·
Nov 7, 2022","#337792723 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
1000,2022-11-07T12:51:49.000Z,"Bukan2jelah
@jawatapicina
·
Nov 7, 2022","The island survived series of tragic events including deadly terrorist attack, outbreak of SARS, and the eruption of sacred Mount Agung. Recently coming to terms with yet another calamity, Covid 19; the people of Bali still can offer honest smiles to tourist."
1001,2022-11-07T12:38:42.000Z,"Jonathan Adrian, MD
@adrnjonathan
·
Nov 7, 2022","I’m a doctor based in Bali, Indonesia riding the wave of the wonderful medical community on Twitter to talk about my IMG journey to the UK. 

 Sitting for the PLAB 1 on August 2023
 Connect with me for more of these"
1002,2022-11-07T12:23:18.000Z,"Stuart Render
@StuartRender
·
Nov 7, 2022",Many congratulations Emma. Bali or Hammersmith? Mmmm?
1003,2022-11-07T12:10:47.000Z,"Travel Center
@TravelCenter_UK
·
Nov 7, 2022","An unforgettable experience of different cultures on your next getaway with a charming combination of two epic destinations, Dubai & Bali. 

#travel #dubai #bali #traveldubai #travelbali #holidays #cities #tropical"
1004,2022-11-07T12:10:47.000Z,"Travel Center
@TravelCenter_UK
·
Nov 7, 2022","An unforgettable experience of different cultures on your next getaway with a charming combination of two epic destinations, Dubai & Bali. 

#travel #dubai #bali #traveldubai #travelbali #holidays #cities #tropical"
1005,2022-11-07T12:10:27.000Z,"John Polk
@frogsontoast
·
Nov 7, 2022","Just watched “Ticket To Paradise”, a very strange experience. In Bali but I’m at Qwalia reception,back in  Bali but on top of One Tree Hill. Im sure Bali doesn’t have a Catseye Beach or Whitehaven for that matter. I then find myself back at the bar at Qwalia #strange #justsaying"
1006,2022-11-07T12:08:46.000Z,"Pavan Lodha
@pavan_lodha
·
Nov 7, 2022","#320466419 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
1007,2022-11-07T11:39:42.000Z,"Tharik Hussain
@_TharikHussain
·
Nov 7, 2022","Thanks Emma, and well done you, especially for the ultimate travel writer acceptance speech from beautiful Bali! "
1008,2022-11-07T11:26:32.000Z,"Createyouraccount
@Createy20499251
·
Nov 7, 2022","Is that Gabriella, Idigo or Phoebe up on the gantry?
Tell them Daddy will be along in the Range Rover, or maybe the Jag, to collect you soon  (Don't forget your trip to Bali with Hugo and Rupert next week) xxx"
1009,2022-11-07T11:24:33.000Z,"Yann Asinas
@kiddoadventures
·
Nov 7, 2022","goal travel destinations next year 2023:

1. Thailand
2. Japan or SoKor
3. Bali (only w/ my Spicy Shrimp Gang)
4. Hongkong (want to spent time w/ my mom there)"
1010,2022-11-07T11:05:11.000Z,"James Morgan
@jdkmorgan
·
Nov 7, 2022","#784265976 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
1011,2022-11-07T10:59:26.000Z,"Solwezi beans plug
@TChisakula
·
Nov 7, 2022",Imwe ba bus driver kuno Bali mu heart break the songs have moved from dance with my father to I can't breathe if living is without you  Kaya ma title I don't know if we're safe
1012,2022-11-07T10:34:12.000Z,"James Stewart
@itsjamesstewart
·
Nov 7, 2022","Says you, drifting serenely around Bali with only a flipping TRAVEL WRITER OF THE YEAR award for company!! Thank you and huge congrats - couldn't have gone to a more deserving writer xx"
1013,2022-11-07T10:32:13.000Z,"♡
@sunsetxlovee
·
Nov 7, 2022",so excited for our Bali and Japan tour next year!!!
1014,2022-11-07T10:25:10.000Z,"Paket tour bali
@balitiratour
·
Nov 7, 2022","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
1015,2022-11-07T10:11:42.000Z,"Poh Kuan Samuel
@sanmuer
·
Nov 7, 2022","#93632427 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
1016,2022-11-07T09:48:07.000Z,"Pat
@PatriaAbditiar
·
Nov 7, 2022","Move to Bali, not extremely low tho but you can got some 1st world perk combined with very interesting local culture. 6 months would be enough to explore the whole island"
1017,2022-11-07T08:22:56.000Z,"Chia◝⁠ ♡
@haeinskates
·
Nov 7, 2022",damn you refused a free trip to Bali /j
1018,2022-11-07T07:29:26.000Z,"James Morgan
@jdkmorgan
·
Nov 7, 2022","#457441772 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
1019,2022-11-07T06:23:43.000Z,"zheraa
@Apaaygkaucari
·
Nov 7, 2022","#164553295 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
1020,2022-11-07T06:21:10.000Z,"TropiDoc
@AnthroposBali
·
Nov 7, 2022","The most concise and comprehendible/-hensive discussion on Buddhism. Listening to Dr. Garfield is a treat, thank you for this podcast! Listened on the beach in Bali :)"
1021,2022-11-07T05:57:55.000Z,"Tom Jackson
@tpjackson92
·
Nov 7, 2022","End of season football trip to Bali, goes a few days earlier alone with the gaffer, the ultimate parched professional."
1022,2022-11-07T05:39:48.000Z,"Greց
@_greg00
·
Nov 7, 2022","Bunaken, north sulawesi - makassar - bali and another island, especially papua, you'll be here for a long time."
1023,2022-11-07T05:11:27.000Z,"Charlotte Ward
@charlottalks
·
Nov 7, 2022","Bali - which area people....for relaxation, culture, good beaches and a fancy place to lay our heads #bali"
1024,2022-11-07T04:40:21.000Z,"Kirst
@_shawnsqueen
·
Nov 7, 2022",I haven’t even gone on my Bali trip but I’m ready to plan another one already
1025,2022-11-07T04:32:43.000Z,"محمد هاني
@mohamed_hany87
·
Nov 7, 2022","#323139479 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
1026,2022-11-07T04:30:53.000Z,"L
@Laalaluvsu
·
Nov 7, 2022","I wanna do a big Asia trip; Bali, Thailand, and maybe Malaysia or Singapore. On my Eat, Pray, Love shit."
1027,2022-11-07T05:57:55.000Z,"Tom Jackson
@tpjackson92
·
Nov 7, 2022","End of season football trip to Bali, goes a few days earlier alone with the gaffer, the ultimate parched professional."
1028,2022-11-07T05:39:48.000Z,"Greց
@_greg00
·
Nov 7, 2022","Bunaken, north sulawesi - makassar - bali and another island, especially papua, you'll be here for a long time."
1029,2022-11-07T05:11:27.000Z,"Charlotte Ward
@charlottalks
·
Nov 7, 2022","Bali - which area people....for relaxation, culture, good beaches and a fancy place to lay our heads #bali"
1030,2022-11-07T04:40:21.000Z,"Kirst
@_shawnsqueen
·
Nov 7, 2022",I haven’t even gone on my Bali trip but I’m ready to plan another one already
1031,2022-11-07T04:32:43.000Z,"محمد هاني
@mohamed_hany87
·
Nov 7, 2022","#323139479 
@finnsbali
 Finns Beach Club, Finns VIP Club, Finns Recreation Club is Bali’s premier entertainment and sporting venue where everyone is welcome. Finns Bali has “Something for Everyone”."
